"","STATION_NUMBER","STATION_NAME","PROV_TERR_STATE_LOC","HYD_STATUS","REAL_TIME","LATITUDE","LONGITUDE","station_tz","standard_offset","OlsonName"
"171","02EA005","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS","ON","ACTIVE",TRUE,45.66947,-79.37919,"America/Toronto",-5,"Etc/GMT+5"
"172","02EA010","NORTH MAGNETAWAN RIVER ABOVE PICKEREL LAKE","ON","ACTIVE",TRUE,45.70377,-79.30879,"America/Toronto",-5,"Etc/GMT+5"
"173","02EA011","MAGNETAWAN RIVER NEAR BRITT","ON","ACTIVE",TRUE,45.77306,-80.48233,"America/Toronto",-5,"Etc/GMT+5"
"174","02EA015","CECEBE LAKE AT MAGNETAWAN","ON","ACTIVE",TRUE,45.66497,-79.64097,"America/Toronto",-5,"Etc/GMT+5"
"175","02EA016","DOE LAKE NEAR KATRINE","ON","ACTIVE",TRUE,45.57195,-79.36685,"America/Toronto",-5,"Etc/GMT+5"
"176","02EA018","MAGNETAWAN RIVER NEAR EMSDALE","ON","ACTIVE",TRUE,45.5567,-79.28798,"America/Toronto",-5,"Etc/GMT+5"
"177","02EA019","AHMIC LAKE NEAR AHMIC HARBOUR","ON","ACTIVE",TRUE,45.66907,-79.74521,"America/Toronto",-5,"Etc/GMT+5"
"178","02EA020","BERNARD LAKE AT SUNDRIDGE","ON","ACTIVE",TRUE,45.718,-79.41733,"America/Toronto",-5,"Etc/GMT+5"
"179","02EA021","SHAWANAGA RIVER BELOW SHAWANAGA LAKE","ON","ACTIVE",TRUE,45.55894,-80.03797,"America/Toronto",-5,"Etc/GMT+5"
"180","02EB004","NORTH BRANCH MUSKOKA RIVER AT PORT SYDNEY","ON","ACTIVE",TRUE,45.21286,-79.27528,"America/Toronto",-5,"Etc/GMT+5"
"181","02EB008","SOUTH BRANCH MUSKOKA RIVER AT BAYSVILLE","ON","ACTIVE",TRUE,45.14797,-79.1135,"America/Toronto",-5,"Etc/GMT+5"
"182","02EB011","MOON RIVER AT HIGHWAY NO. 400","ON","ACTIVE",TRUE,45.06506,-79.79014,"America/Toronto",-5,"Etc/GMT+5"
"183","02EB012","MUSQUASH RIVER AT HIGHWAY NO. 400","ON","ACTIVE",TRUE,45.02253,-79.77681,"America/Toronto",-5,"Etc/GMT+5"
"184","02EB013","BIG EAST RIVER NEAR HUNTSVILLE","ON","ACTIVE",TRUE,45.39272,-79.15994,"America/Toronto",-5,"Etc/GMT+5"
"185","02EB014","OXTONGUE RIVER NEAR DWIGHT","ON","ACTIVE",TRUE,45.31197,-78.98939,"America/Toronto",-5,"Etc/GMT+5"
"186","02EB015","BALA BAY AT BALA","ON","ACTIVE",TRUE,45.01314,-79.61353,"America/Toronto",-5,"Etc/GMT+5"
"187","02EB016","FAIRY LAKE AT HUNTSVILLE","ON","ACTIVE",TRUE,45.3242,-79.21194,"America/Toronto",-5,"Etc/GMT+5"
"188","02EB017","KAWAGAMA LAKE AT RUSSELL LANDING","ON","ACTIVE",TRUE,45.26403,-78.81469,"America/Toronto",-5,"Etc/GMT+5"
"189","02EB018","LAKE MUSKOKA AT BEAUMARIS","ON","ACTIVE",TRUE,45.07042,-79.49383,"America/Toronto",-5,"Etc/GMT+5"
"190","02EB019","LAKE OF BAYS AT BAYSVILLE","ON","ACTIVE",TRUE,45.14881,-79.11328,"America/Toronto",-5,"Etc/GMT+5"
"191","02EB020","LAKE ROSSEAU AT PORT CARLING","ON","ACTIVE",TRUE,45.12008,-79.5765,"America/Toronto",-5,"Etc/GMT+5"
"192","02EB021","MARY LAKE AT PORT SYDNEY","ON","ACTIVE",TRUE,45.21986,-79.27639,"America/Toronto",-5,"Etc/GMT+5"
"193","02EB022","SMOKE LAKE AT ALGONQUIN PROVINCIAL PARK","ON","ACTIVE",TRUE,45.54156,-78.69539,"America/Toronto",-5,"Etc/GMT+5"
"194","02EB023","GO HOME LAKE NEAR POTTERS LANDING","ON","ACTIVE",TRUE,44.98611,-79.82858,"America/Toronto",-5,"Etc/GMT+5"
"195","02EC002","BLACK RIVER NEAR WASHAGO","ON","ACTIVE",TRUE,44.71367,-79.28161,"America/Toronto",-5,"Etc/GMT+5"
"196","02EC008","BLACK RIVER AT BALDWIN","ON","ACTIVE",TRUE,44.26064,-79.34389,"America/Toronto",-5,"Etc/GMT+5"
"197","02EC009","HOLLAND RIVER EAST BRANCH AT HOLLAND LANDING","ON","ACTIVE",TRUE,44.09492,-79.48956,"America/Toronto",-5,"Etc/GMT+5"
"198","02EC010","SCHOMBERG RIVER NEAR SCHOMBERG","ON","ACTIVE",TRUE,44.01214,-79.68564,"America/Toronto",-5,"Etc/GMT+5"
"199","02EC011","BEAVER RIVER NEAR BEAVERTON","ON","ACTIVE",TRUE,44.39708,-79.07083,"America/Toronto",-5,"Etc/GMT+5"
"200","02EC014","SEVERN RIVER ABOVE WASDELL FALLS","ON","ACTIVE",TRUE,44.77531,-79.29714,"America/Toronto",-5,"Etc/GMT+5"
"201","02EC018","PEFFERLAW BROOK NEAR UDORA","ON","ACTIVE",TRUE,44.26753,-79.19461,"America/Toronto",-5,"Etc/GMT+5"
"202","02EC019","BLACK RIVER NEAR VANKOUGHNET","ON","ACTIVE",TRUE,44.99256,-79.04956,"America/Toronto",-5,"Etc/GMT+5"
"203","02EC020","HAWKESTONE CREEK AT HAWKESTONE","ON","ACTIVE",TRUE,44.49697,-79.46797,"America/Toronto",-5,"Etc/GMT+5"
"204","02EC021","UXBRIDGE BROOK NEAR UXBRIDGE","ON","ACTIVE",TRUE,44.13808,-79.11276,"America/Toronto",-5,"Etc/GMT+5"
"205","02EC022","HEAD RIVER NEAR SEBRIGHT","ON","ACTIVE",TRUE,44.72561,-79.07044,"America/Toronto",-5,"Etc/GMT+5"
"206","02ED003","NOTTAWASAGA RIVER NEAR BAXTER","ON","ACTIVE",TRUE,44.24981,-79.82142,"America/Toronto",-5,"Etc/GMT+5"
"207","02ED007","COLDWATER RIVER AT COLDWATER","ON","ACTIVE",TRUE,44.70719,-79.64375,"America/Toronto",-5,"Etc/GMT+5"
"208","02ED013","WYE RIVER NEAR WYEVALE","ON","ACTIVE",TRUE,44.64978,-79.90375,"America/Toronto",-5,"Etc/GMT+5"
"209","02ED014","PINE RIVER NEAR EVERETT","ON","ACTIVE",TRUE,44.20003,-79.96,"America/Toronto",-5,"Etc/GMT+5"
"210","02ED015","MAD RIVER AT AVENING","ON","ACTIVE",TRUE,44.30736,-80.07203,"America/Toronto",-5,"Etc/GMT+5"
"211","02ED017","HOGG CREEK NEAR VICTORIA HARBOUR","ON","ACTIVE",TRUE,44.72606,-79.77897,"America/Toronto",-5,"Etc/GMT+5"
"212","02ED024","NORTH RIVER AT THE FALLS","ON","ACTIVE",TRUE,44.76767,-79.57828,"America/Toronto",-5,"Etc/GMT+5"
"213","02ED026","NOTTAWASAGA RIVER AT HOCKLEY","ON","ACTIVE",TRUE,44.02475,-79.96989,"America/Toronto",-5,"Etc/GMT+5"
"214","02ED027","NOTTAWASAGA RIVER NEAR EDENVALE","ON","ACTIVE",TRUE,44.485,-79.966,"America/Toronto",-5,"Etc/GMT+5"
"215","02ED029","INNISFIL CREEK NEAR ALLISTON","ON","ACTIVE",TRUE,44.13122,-79.78097,"America/Toronto",-5,"Etc/GMT+5"
"216","02ED030","SILVER CREEK AT ORILLIA","ON","ACTIVE",TRUE,44.64681,-79.45203,"America/Toronto",-5,"Etc/GMT+5"
"217","02ED031","PRETTY RIVER AT COLLINGWOOD","ON","ACTIVE",TRUE,44.50006,-80.19872,"America/Toronto",-5,"Etc/GMT+5"
"218","02ED032","WILLOW CREEK NEAR MINESING","ON","ACTIVE",TRUE,44.4425,-79.7995,"America/Toronto",-5,"Etc/GMT+5"
"219","02ED100","BEETON CREEK NEAR TOTTENHAM","ON","ACTIVE",TRUE,44.04914,-79.80339,"America/Toronto",-5,"Etc/GMT+5"
"220","02ED101","NOTTAWASAGA RIVER NEAR ALLISTON","ON","ACTIVE",TRUE,44.11058,-79.89028,"America/Toronto",-5,"Etc/GMT+5"
"221","02ED102","BOYNE RIVER AT EARL ROWE PARK","ON","ACTIVE",TRUE,44.1525,-79.89664,"America/Toronto",-5,"Etc/GMT+5"
"222","02FA001","SAUBLE RIVER AT SAUBLE FALLS","ON","ACTIVE",TRUE,44.67753,-81.25606,"America/Toronto",-5,"Etc/GMT+5"
"223","02FA002","STOKES RIVER NEAR FERNDALE","ON","ACTIVE",TRUE,45.03697,-81.33636,"America/Toronto",-5,"Etc/GMT+5"
"224","02FA004","SAUBLE RIVER AT ALLENFORD","ON","ACTIVE",TRUE,44.53553,-81.17769,"America/Toronto",-5,"Etc/GMT+5"
"225","02FB007","SYDENHAM RIVER NEAR OWEN SOUND","ON","ACTIVE",TRUE,44.52225,-80.93019,"America/Toronto",-5,"Etc/GMT+5"
"226","02FB009","BEAVER RIVER NEAR CLARKSBURG","ON","ACTIVE",TRUE,44.51986,-80.46778,"America/Toronto",-5,"Etc/GMT+5"
"227","02FB010","BIGHEAD RIVER NEAR MEAFORD","ON","ACTIVE",TRUE,44.57017,-80.6485,"America/Toronto",-5,"Etc/GMT+5"
"228","02FB012","MILL CREEK NEAR RED WING","ON","ACTIVE",TRUE,44.46423,-80.48576,"America/Toronto",-5,"Etc/GMT+5"
"229","02FB013","BEAVER RIVER NEAR VANDELEUR","ON","ACTIVE",TRUE,44.34614,-80.53997,"America/Toronto",-5,"Etc/GMT+5"
"230","02FB014","BIGHEAD RIVER NEAR STRATHAVON","ON","ACTIVE",TRUE,44.47178,-80.77653,"America/Toronto",-5,"Etc/GMT+5"
"231","02FC001","SAUGEEN RIVER NEAR PORT ELGIN","ON","ACTIVE",TRUE,44.45647,-81.32644,"America/Toronto",-5,"Etc/GMT+5"
"232","02FC002","SAUGEEN RIVER NEAR WALKERTON","ON","ACTIVE",TRUE,44.12047,-81.11533,"America/Toronto",-5,"Etc/GMT+5"
"233","02FC011","CARRICK CREEK NEAR CARLSRUHE","ON","ACTIVE",TRUE,44.11339,-81.01925,"America/Toronto",-5,"Etc/GMT+5"
"234","02FC012","SOUTH SAUGEEN RIVER NEAR HANOVER","ON","ACTIVE",TRUE,44.09869,-80.98456,"America/Toronto",-5,"Etc/GMT+5"
"235","02FC015","TEESWATER RIVER NEAR PAISLEY","ON","ACTIVE",TRUE,44.26831,-81.26919,"America/Toronto",-5,"Etc/GMT+5"
"236","02FC016","SAUGEEN RIVER ABOVE DURHAM","ON","ACTIVE",TRUE,44.18542,-80.78747,"America/Toronto",-5,"Etc/GMT+5"
"237","02FC017","BEATTY SAUGEEN RIVER NEAR HOLSTEIN","ON","ACTIVE",TRUE,44.09047,-80.74194,"America/Toronto",-5,"Etc/GMT+5"
"238","02FC020","TEESWATER RIVER AT TEESWATER","ON","ACTIVE",TRUE,44.00061,-81.28381,"America/Toronto",-5,"Etc/GMT+5"
"239","02FC021","CAMP CREEK AT ALLAN PARK","ON","ACTIVE",TRUE,44.16106,-80.92911,"America/Toronto",-5,"Etc/GMT+5"
"240","02FD001","PINE RIVER AT LURGAN","ON","ACTIVE",TRUE,44.09467,-81.72578,"America/Toronto",-5,"Etc/GMT+5"
"241","02FD002","LUCKNOW RIVER AT LUCKNOW","ON","ACTIVE",TRUE,43.96528,-81.51344,"America/Toronto",-5,"Etc/GMT+5"
"242","02FD003","NORTH PENETANGORE RIVER AT KINCARDINE","ON","ACTIVE",TRUE,44.17281,-81.63106,"America/Toronto",-5,"Etc/GMT+5"
"243","02FE002","MAITLAND RIVER BELOW WINGHAM","ON","ACTIVE",TRUE,43.88675,-81.32644,"America/Toronto",-5,"Etc/GMT+5"
"244","02FE003","MIDDLE MAITLAND RIVER NEAR LISTOWEL","ON","ACTIVE",TRUE,43.72723,-80.97267,"America/Toronto",-5,"Etc/GMT+5"
"245","02FE005","MAITLAND RIVER ABOVE WINGHAM","ON","ACTIVE",TRUE,43.91508,-81.26439,"America/Toronto",-5,"Etc/GMT+5"
"246","02FE007","LITTLE MAITLAND RIVER AT BLUEVALE","ON","ACTIVE",TRUE,43.85439,-81.2505,"America/Toronto",-5,"Etc/GMT+5"
"247","02FE008","MIDDLE MAITLAND RIVER NEAR BELGRAVE","ON","ACTIVE",TRUE,43.81289,-81.30689,"America/Toronto",-5,"Etc/GMT+5"
"248","02FE009","SOUTH MAITLAND RIVER AT SUMMERHILL","ON","ACTIVE",TRUE,43.68436,-81.54117,"America/Toronto",-5,"Etc/GMT+5"
"249","02FE010","BOYLE DRAIN NEAR ATWOOD","ON","ACTIVE",TRUE,43.67634,-81.07485,"America/Toronto",-5,"Etc/GMT+5"
"250","02FE011","MAITLAND RIVER NEAR HARRISTON","ON","ACTIVE",TRUE,43.90381,-80.89261,"America/Toronto",-5,"Etc/GMT+5"
"251","02FE013","MIDDLE MAITLAND RIVER ABOVE ETHEL","ON","ACTIVE",TRUE,43.71839,-81.12464,"America/Toronto",-5,"Etc/GMT+5"
"252","02FE014","BLYTH BROOK BELOW BLYTH","ON","ACTIVE",TRUE,43.76033,-81.46319,"America/Toronto",-5,"Etc/GMT+5"
"253","02FE015","MAITLAND RIVER AT BENMILLER","ON","ACTIVE",TRUE,43.71756,-81.62619,"America/Toronto",-5,"Etc/GMT+5"
"254","02FE016","SOUTH MAITLAND RIVER AT ROXBORO","ON","ACTIVE",TRUE,43.57925,-81.40131,"America/Toronto",-5,"Etc/GMT+5"
"255","02FE017","LAKELET CREEK NEAR GORRIE","ON","ACTIVE",TRUE,43.89292,-81.06328,"America/Toronto",-5,"Etc/GMT+5"
"256","02FE018","BLIND CREEK NEAR FORDWICH","ON","ACTIVE",TRUE,43.89473,-81.03733,"America/Toronto",-5,"Etc/GMT+5"
"257","02FF002","AUSABLE RIVER NEAR SPRINGBANK","ON","ACTIVE",TRUE,43.07192,-81.65975,"America/Toronto",-5,"Etc/GMT+5"
"258","02FF004","SOUTH PARKHILL CREEK NEAR PARKHILL","ON","ACTIVE",TRUE,43.16075,-81.73183,"America/Toronto",-5,"Etc/GMT+5"
"259","02FF007","BAYFIELD RIVER NEAR VARNA","ON","ACTIVE",TRUE,43.55125,-81.58953,"America/Toronto",-5,"Etc/GMT+5"
"260","02FF008","PARKHILL CREEK ABOVE PARKHILL RESERVOIR","ON","ACTIVE",TRUE,43.16413,-81.631511,"America/Toronto",-5,"Etc/GMT+5"
"261","02FF009","AUSABLE RIVER NEAR EXETER","ON","ACTIVE",TRUE,43.36197,-81.50944,"America/Toronto",-5,"Etc/GMT+5"
"262","02FF010","AUSABLE RIVER NEAR PARKHILL","ON","ACTIVE",TRUE,43.19339,-81.8145,"America/Toronto",-5,"Etc/GMT+5"
"263","02FF011","SILVER CREEK AT SEAFORTH","ON","ACTIVE",TRUE,43.54536,-81.39636,"America/Toronto",-5,"Etc/GMT+5"
"264","02FF012","PERCH CREEK AT SARNIA","ON","ACTIVE",TRUE,42.98408,-82.31875,"America/Toronto",-5,"Etc/GMT+5"
"265","02FF013","LITTLE AUSABLE RIVER NEAR LUCAN CROSSING","ON","ACTIVE",TRUE,43.18056,-81.44767,"America/Toronto",-5,"Etc/GMT+5"
"266","02FF014","BLACK CREEK NEAR HENSALL","ON","ACTIVE",TRUE,43.41883,-81.49547,"America/Toronto",-5,"Etc/GMT+5"
"267","02FF015","TRICKS CREEK NEAR CLINTON","ON","ACTIVE",TRUE,43.59031,-81.58411,"America/Toronto",-5,"Etc/GMT+5"
"268","02FF016","LITTLE AUSABLE RIVER NEAR CENTRALIA","ON","ACTIVE",TRUE,43.28625,-81.41564,"America/Toronto",-5,"Etc/GMT+5"
"269","02GA003","GRAND RIVER AT GALT","ON","ACTIVE",TRUE,43.35311,-80.31575,"America/Toronto",-5,"Etc/GMT+5"
"270","02GA005","IRVINE RIVER NEAR SALEM","ON","ACTIVE",TRUE,43.6936,-80.44531,"America/Toronto",-5,"Etc/GMT+5"
"271","02GA006","CONESTOGO RIVER AT ST. JACOBS","ON","ACTIVE",TRUE,43.54111,-80.55333,"America/Toronto",-5,"Etc/GMT+5"
"272","02GA010","NITH RIVER NEAR CANNING","ON","ACTIVE",TRUE,43.18972,-80.45503,"America/Toronto",-5,"Etc/GMT+5"
"273","02GA014","GRAND RIVER NEAR MARSVILLE","ON","ACTIVE",TRUE,43.86172,-80.27222,"America/Toronto",-5,"Etc/GMT+5"
"274","02GA015","SPEED RIVER BELOW GUELPH","ON","ACTIVE",TRUE,43.53372,-80.25222,"America/Toronto",-5,"Etc/GMT+5"
"275","02GA016","GRAND RIVER BELOW SHAND DAM","ON","ACTIVE",TRUE,43.73094,-80.34094,"America/Toronto",-5,"Etc/GMT+5"
"276","02GA018","NITH RIVER AT NEW HAMBURG","ON","ACTIVE",TRUE,43.37722,-80.71081,"America/Toronto",-5,"Etc/GMT+5"
"277","02GA023","CANAGAGIGUE CREEK NEAR ELMIRA","ON","ACTIVE",TRUE,43.57992,-80.50919,"America/Toronto",-5,"Etc/GMT+5"
"278","02GA024","LAUREL CREEK AT WATERLOO","ON","ACTIVE",TRUE,43.47192,-80.51427,"America/Toronto",-5,"Etc/GMT+5"
"279","02GA028","CONESTOGO RIVER AT GLEN ALLAN","ON","ACTIVE",TRUE,43.65483,-80.70217,"America/Toronto",-5,"Etc/GMT+5"
"280","02GA029","ERAMOSA RIVER ABOVE GUELPH","ON","ACTIVE",TRUE,43.54778,-80.18203,"America/Toronto",-5,"Etc/GMT+5"
"281","02GA030","ALDER CREEK NEAR NEW DUNDEE","ON","ACTIVE",TRUE,43.37229,-80.55109,"America/Toronto",-5,"Etc/GMT+5"
"282","02GA031","BLUE SPRINGS CREEK NEAR EDEN MILLS","ON","ACTIVE",TRUE,43.57614,-80.109,"America/Toronto",-5,"Etc/GMT+5"
"283","02GA034","GRAND RIVER AT WEST MONTROSE","ON","ACTIVE",TRUE,43.58503,-80.48147,"America/Toronto",-5,"Etc/GMT+5"
"284","02GA038","NITH RIVER ABOVE NITHBURG","ON","ACTIVE",TRUE,43.48389,-80.835,"America/Toronto",-5,"Etc/GMT+5"
"285","02GA039","CONESTOGO RIVER ABOVE DRAYTON","ON","ACTIVE",TRUE,43.78353,-80.63778,"America/Toronto",-5,"Etc/GMT+5"
"286","02GA040","SPEED RIVER NEAR ARMSTRONG MILLS","ON","ACTIVE",TRUE,43.63861,-80.27,"America/Toronto",-5,"Etc/GMT+5"
"287","02GA041","GRAND RIVER NEAR DUNDALK","ON","ACTIVE",TRUE,44.14003,-80.3627,"America/Toronto",-5,"Etc/GMT+5"
"288","02GA042","MOOREFIELD CREEK NEAR ROTHSAY","ON","ACTIVE",TRUE,43.823,-80.71786,"America/Toronto",-5,"Etc/GMT+5"
"289","02GA043","HUNSBURGER CREEK NEAR WILMOT CENTRE","ON","ACTIVE",TRUE,43.36447,-80.63261,"America/Toronto",-5,"Etc/GMT+5"
"290","02GA047","SPEED RIVER AT CAMBRIDGE","ON","ACTIVE",TRUE,43.42186,-80.33275,"America/Toronto",-5,"Etc/GMT+5"
"291","02GA048","GRAND RIVER NEAR DOON","ON","ACTIVE",TRUE,43.41281,-80.41703,"America/Toronto",-5,"Etc/GMT+5"
"292","02GA049","SMITH CREEK NEAR NEWTON","ON","ACTIVE",TRUE,43.59637,-80.89428,"America/Toronto",-5,"Etc/GMT+5"
"293","02GA050","LARCHES CREEK NEAR ELMIRA","ON","ACTIVE",TRUE,43.61619,-80.58343,"America/Toronto",-5,"Etc/GMT+5"
"294","02GB001","GRAND RIVER AT BRANTFORD","ON","ACTIVE",TRUE,43.13272,-80.26731,"America/Toronto",-5,"Etc/GMT+5"
"295","02GB006","HORNER CREEK NEAR PRINCETON","ON","ACTIVE",TRUE,43.17394,-80.55264,"America/Toronto",-5,"Etc/GMT+5"
"296","02GB007","FAIRCHILD CREEK NEAR BRANTFORD","ON","ACTIVE",TRUE,43.14739,-80.15461,"America/Toronto",-5,"Etc/GMT+5"
"297","02GB008","WHITEMANS CREEK NEAR MOUNT VERNON","ON","ACTIVE",TRUE,43.12625,-80.38372,"America/Toronto",-5,"Etc/GMT+5"
"298","02GB010","MCKENZIE CREEK NEAR CALEDONIA","ON","ACTIVE",TRUE,43.03394,-79.94981,"America/Toronto",-5,"Etc/GMT+5"
"299","02GC002","KETTLE CREEK AT ST. THOMAS","ON","ACTIVE",TRUE,42.77769,-81.214,"America/Toronto",-5,"Etc/GMT+5"
"300","02GC007","BIG CREEK NEAR WALSINGHAM","ON","ACTIVE",TRUE,42.68561,-80.53847,"America/Toronto",-5,"Etc/GMT+5"
"301","02GC008","LYNN RIVER AT SIMCOE","ON","ACTIVE",TRUE,42.82333,-80.28944,"America/Toronto",-5,"Etc/GMT+5"
"302","02GC010","BIG OTTER CREEK AT TILLSONBURG","ON","ACTIVE",TRUE,42.85731,-80.72358,"America/Toronto",-5,"Etc/GMT+5"
"303","02GC011","BIG CREEK NEAR KELVIN","ON","ACTIVE",TRUE,42.98681,-80.44469,"America/Toronto",-5,"Etc/GMT+5"
"304","02GC014","YOUNG CREEK NEAR VITTORIA","ON","ACTIVE",TRUE,42.76575,-80.29458,"America/Toronto",-5,"Etc/GMT+5"
"305","02GC017","BIG OTTER CREEK ABOVE OTTERVILLE","ON","ACTIVE",TRUE,42.96583,-80.54258,"America/Toronto",-5,"Etc/GMT+5"
"306","02GC018","CATFISH CREEK NEAR SPARTA","ON","ACTIVE",TRUE,42.74608,-81.05694,"America/Toronto",-5,"Etc/GMT+5"
"307","02GC021","VENISON CREEK NEAR WALSINGHAM","ON","ACTIVE",TRUE,42.65336,-80.54844,"America/Toronto",-5,"Etc/GMT+5"
"308","02GC022","NANTICOKE CREEK AT NANTICOKE","ON","ACTIVE",TRUE,42.80992,-80.07617,"America/Toronto",-5,"Etc/GMT+5"
"309","02GC026","BIG OTTER CREEK NEAR CALTON","ON","ACTIVE",TRUE,42.71067,-80.84081,"America/Toronto",-5,"Etc/GMT+5"
"310","02GC029","KETTLE CREEK ABOVE ST. THOMAS","ON","ACTIVE",TRUE,42.83519,-81.13472,"America/Toronto",-5,"Etc/GMT+5"
"311","02GC030","CATFISH CREEK AT AYLMER","ON","ACTIVE",TRUE,42.77375,-80.98267,"America/Toronto",-5,"Etc/GMT+5"
"312","02GC031","DODD CREEK BELOW PAYNES MILLS","ON","ACTIVE",TRUE,42.78739,-81.2675,"America/Toronto",-5,"Etc/GMT+5"
"313","02GC036","SILVER CREEK NEAR GROVESEND","ON","ACTIVE",TRUE,42.67583,-80.95333,"America/Toronto",-5,"Etc/GMT+5"
"314","02GC037","NANTICOKE CREEK NEAR DUNDURN","ON","ACTIVE",TRUE,42.96706,-80.3434,"America/Toronto",-5,"Etc/GMT+5"
"315","02GC038","VENISON CREEK NEAR LANGTON","ON","ACTIVE",TRUE,42.72765,-80.62653,"America/Toronto",-5,"Etc/GMT+5"
"316","02GD001","THAMES RIVER NEAR EALING","ON","ACTIVE",TRUE,42.97356,-81.20858,"America/Toronto",-5,"Etc/GMT+5"
"317","02GD003","NORTH THAMES RIVER BELOW FANSHAWE DAM","ON","ACTIVE",TRUE,43.04078,-81.18283,"America/Toronto",-5,"Etc/GMT+5"
"318","02GD004","MIDDLE THAMES RIVER AT THAMESFORD","ON","ACTIVE",TRUE,43.05911,-80.99486,"America/Toronto",-5,"Etc/GMT+5"
"319","02GD005","NORTH THAMES RIVER AT ST. MARYS","ON","ACTIVE",TRUE,43.25575,-81.14562,"America/Toronto",-5,"Etc/GMT+5"
"320","02GD008","MEDWAY RIVER AT LONDON","ON","ACTIVE",TRUE,43.01367,-81.28044,"America/Toronto",-5,"Etc/GMT+5"
"321","02GD009","TROUT CREEK NEAR ST. MARYS","ON","ACTIVE",TRUE,43.27322,-81.10322,"America/Toronto",-5,"Etc/GMT+5"
"322","02GD010","FISH CREEK NEAR PROSPECT HILL","ON","ACTIVE",TRUE,43.22047,-81.23681,"America/Toronto",-5,"Etc/GMT+5"
"323","02GD011","CEDAR CREEK AT WOODSTOCK","ON","ACTIVE",TRUE,43.122,-80.75153,"America/Toronto",-5,"Etc/GMT+5"
"324","02GD014","NORTH THAMES RIVER NEAR MITCHELL","ON","ACTIVE",TRUE,43.45042,-81.20678,"America/Toronto",-5,"Etc/GMT+5"
"325","02GD015","NORTH THAMES RIVER NEAR THORNDALE","ON","ACTIVE",TRUE,43.14931,-81.19214,"America/Toronto",-5,"Etc/GMT+5"
"326","02GD016","THAMES RIVER AT INGERSOLL","ON","ACTIVE",TRUE,43.04128,-80.88617,"America/Toronto",-5,"Etc/GMT+5"
"327","02GD018","AVON RIVER BELOW STRATFORD","ON","ACTIVE",TRUE,43.34472,-81.11642,"America/Toronto",-5,"Etc/GMT+5"
"328","02GD019","TROUT CREEK NEAR FAIRVIEW","ON","ACTIVE",TRUE,43.29558,-80.97303,"America/Toronto",-5,"Etc/GMT+5"
"329","02GD021","THAMES RIVER AT INNERKIP","ON","ACTIVE",TRUE,43.21531,-80.69186,"America/Toronto",-5,"Etc/GMT+5"
"330","02GD022","NISSOURI CREEK NEAR EMBRO","ON","ACTIVE",TRUE,43.13,-80.96333,"America/Toronto",-5,"Etc/GMT+5"
"331","02GD026","AVON RIVER ABOVE STRATFORD","ON","ACTIVE",TRUE,43.37653,-80.93806,"America/Toronto",-5,"Etc/GMT+5"
"332","02GD027","REYNOLDS CREEK NEAR PUTNAM","ON","ACTIVE",TRUE,42.98156,-80.95461,"America/Toronto",-5,"Etc/GMT+5"
"333","02GD028","STONEY CREEK AT LONDON","ON","ACTIVE",TRUE,43.022,-81.25344,"America/Toronto",-5,"Etc/GMT+5"
"334","02GE002","THAMES RIVER AT BYRON","ON","ACTIVE",TRUE,42.9625,-81.33178,"America/Toronto",-5,"Etc/GMT+5"
"335","02GE003","THAMES RIVER AT THAMESVILLE","ON","ACTIVE",TRUE,42.54486,-81.96727,"America/Toronto",-5,"Etc/GMT+5"
"336","02GE004","THAMES RIVER AT CHATHAM","ON","ACTIVE",TRUE,42.41428,-82.17944,"America/Toronto",-5,"Etc/GMT+5"
"337","02GE005","DINGMAN CREEK BELOW LAMBETH","ON","ACTIVE",TRUE,42.93411,-81.35131,"America/Toronto",-5,"Etc/GMT+5"
"338","02GE006","THAMES RIVER NEAR DUTTON","ON","ACTIVE",TRUE,42.73069,-81.57747,"America/Toronto",-5,"Etc/GMT+5"
"339","02GE007","MCGREGOR CREEK NEAR CHATHAM","ON","ACTIVE",TRUE,42.3835,-82.09506,"America/Toronto",-5,"Etc/GMT+5"
"340","02GE008","OXBOW CREEK NEAR KILWORTH","ON","ACTIVE",TRUE,42.966,-81.41803,"America/Toronto",-5,"Etc/GMT+5"
"341","02GE009","BIG CREEK NEAR COMBER","ON","ACTIVE",TRUE,42.20501,-82.52026,"America/Toronto",-5,"Etc/GMT+5"
"342","02GG002","SYDENHAM RIVER NEAR ALVINSTON","ON","ACTIVE",TRUE,42.83081,-81.85172,"America/Toronto",-5,"Etc/GMT+5"
"343","02GG003","SYDENHAM RIVER AT FLORENCE","ON","ACTIVE",TRUE,42.65061,-82.00839,"America/Toronto",-5,"Etc/GMT+5"
"344","02GG005","SYDENHAM RIVER AT STRATHROY","ON","ACTIVE",TRUE,42.95886,-81.62714,"America/Toronto",-5,"Etc/GMT+5"
"345","02GG006","BEAR CREEK NEAR PETROLIA","ON","ACTIVE",TRUE,42.90583,-82.11911,"America/Toronto",-5,"Etc/GMT+5"
"346","02GG008","SYDENHAM RIVER AT WALLACEBURG","ON","ACTIVE",TRUE,42.59289,-82.38333,"America/Toronto",-5,"Etc/GMT+5"
"347","02GG009","BEAR CREEK BELOW BRIGDEN","ON","ACTIVE",TRUE,42.81203,-82.29842,"America/Toronto",-5,"Etc/GMT+5"
